node_1|node_2|edge|chunk_id
Reformist trend|Colonial wishes of modernisation|A reformist trend that echoed colonial wishes of modernisation following a European model is criticized for misrepresenting reality.|12688df81cbb72cba84b368430ac9bac
Dichotomous outlook|Colonial-orientalist narrative|The dichotomous outlook sustains a continuation of a colonial-orientalist narrative.|413967ae5c41d49431d70475de36da70
Thesis|Importance|The thesis highlights its importance.|7dc0f41042dfce5156ce9293ddde354e
Justification|Research questions|The chapter sets out the justification of this thesis and poses research questions.|3352b35e2407d602ac46df516527d7c1
Traditionalist narrative|Neglect|A neglected narrative in the current academic studies of Muslim responses to modernity is pointed out.|625969759c17d98b723386c33a6d901b
Definition of modernity|Debates|Foundational discussions start with debates about the definition of modernity.|775ee4f893c92ecd9e5bcf683779cba2
Muslim responses to modernity|Imbalance|The current academic studies covering those responses are criticized for their imbalance and generalization.|08e99f161deeba39307695479d11e94c
Traditional Muslim responses to modernity|Narrative|A dominant narrative in academia depicts traditional Muslim responses to modernity as ‘obstructive’, ‘disengaging’ and ‘antagonistic’.|539425e8598b79174abeb198bab07aec
Reformist trend|Colonial wishes of modernisation|A reformist trend that echoed colonial wishes of modernisation following a European model is criticized for misrepresenting reality.|12688df81cbb72cba84b368430ac9bac
Dichotomous outlook|Colonial-orientalist narrative|The dichotomous outlook sustains a continuation of a colonial-orientalist narrative.|413967ae5c41d49431d70475de36da70
Islamophobia|violence|contributes to|35acda3ce5b7ca90b0e40157607a5d9c
colonial-orientalist narrative|stereotypes|breeds|c531b54a4da91f6366048c8b03dd8a9b
academic narrative|traditional responses to modernity|starts with|d06ef2d38bd457a46bb9887f01e45f20
Islamophobia|violence|contributes to|35acda3ce5b7ca90b0e40157607a5d9c
colonial-orientalist narrative|stereotypes|breeds|c531b54a4da91f6366048c8b03dd8a9b
academic narrative|traditional responses to modernity|starts with|d06ef2d38bd457a46bb9887f01e45f20
traditionalist Muslim scholars|modernity|The engagement with modernity by traditionalist Muslim scholars is studied to discover their variance and evolution in responding to its challenge.|e53a50a5b6557f5bfc840c7bad0c34c8
concept of 'modernity'|debates|Debates on the concept of 'modernity' itself underlie the multiplicity of responses to its offerings.|211270ff7a9c712a2bf7982c31097e36
approaches|conceptualising modernity|Various approaches are discussed for conceptualising modernity, which precedes and justifies another discussion of diverse Muslim responses to modernity.|8c48511a79cb84466b3f7b95b804ab32
traditionalist Muslim scholar|modernities response|The response of a traditionalist Muslim scholar to modernity is representative of a long-neglected narrative and is the subject of this thesis.|0836d3302b747b3b7fba1855a3466d10
modernity|ambiguity|One of the essential characteristics of modernity as a concept is its resistance to a process of definition and being elusive.|1acc63dcbfb870c09f54895dc2d4521a
definition|modernity|Various attempts to formulate a conclusive and exhaustive definition of modernity always fell short of one that can be agreed upon.|c344e82ab06ba5b562f2afe7eb7c13d3
traditionalist Muslim scholars|modernity|The engagement with modernity by traditionalist Muslim scholars is studied to discover their variance and evolution in responding to its challenge.|e53a50a5b6557f5bfc840c7bad0c34c8
concept of 'modernity'|debates|Debates on the concept of 'modernity' itself underlie the multiplicity of responses to its offerings.|211270ff7a9c712a2bf7982c31097e36
approaches|conceptualising modernity|Various approaches are discussed for conceptualising modernity, which precedes and justifies another discussion of diverse Muslim responses to modernity.|8c48511a79cb84466b3f7b95b804ab32
traditionalist Muslim scholar|modernities response|The response of a traditionalist Muslim scholar to modernity is representative of a long-neglected narrative and is the subject of this thesis.|0836d3302b747b3b7fba1855a3466d10
modernity|ambiguity|One of the essential characteristics of modernity as a concept is its resistance to a process of definition and being elusive.|1acc63dcbfb870c09f54895dc2d4521a
definition|modernity|Various attempts to formulate a conclusive and exhaustive definition of modernity always fell short of one that can be agreed upon.|c344e82ab06ba5b562f2afe7eb7c13d3
definition|approaches|definition is related to approaches as it discusses different formulations|14f9ad70c62ba6126dfb06ceada98eb3
definitional discussions|modernities|definitional discussions are connected to modernities as they discuss various shapes and attitudes towards engagement with modernity|61142bb0cd12c3d6dc2f3ef397cd3d5c
religionists|Muslims|religionists and Muslims are related as the context specifically highlights different approaches among Muslims|92ad9a1469494efde299448cc5d9cd9b
modernity|people's lives|modernity has a direct impact on people's lives, making it a lived reality rather than just an academic discussion|79f45703702d7882b8c0e7a8b0a6ab35
definition|approaches|definition is related to approaches as it discusses different formulations|14f9ad70c62ba6126dfb06ceada98eb3
definitional discussions|modernities|definitional discussions are connected to modernities as they discuss various shapes and attitudes towards engagement with modernity|61142bb0cd12c3d6dc2f3ef397cd3d5c
religionists|Muslims|religionists and Muslims are related as the context specifically highlights different approaches among Muslims|92ad9a1469494efde299448cc5d9cd9b
modernity|people's lives|modernity has a direct impact on people's lives, making it a lived reality rather than just an academic discussion|79f45703702d7882b8c0e7a8b0a6ab35
Appadurai|religion|Appadurai's work explores the relationship between religion and modernity.|f3ff71ea4cb0ba598c3818a9dfcfc501
Hefner|capitalism|According to Hefner, capitalism is one of the external challenges that shape the presence of world religions in the world today.|69fdd99477a99b97c3c4185fbb30a5cb
Hefner|nation-state|The nation-state is another external challenge that impacts the presence of world religions, according to Hefner.|c500ba518c25fab789de5379eb2c9830
Hefner|new modes of knowledge and communications|New modes of knowledge and communications are also external challenges that shape the presence of world religions, as per Hefner.|229f6c116f3f41f085deb0cece74c337
Hefner|liberalism|Liberalism is a non-religious ideology that poses an external challenge to the presence of world religions, according to Hefner.|691c33d51bcaa1d1d94e1deb17e46c5c
Hefner|secular nationalism|Secular nationalism is another non-religious ideology that challenges the presence of world religions, as per Hefner.|f5425d49a2de790b4f3ce00d88e437c8
modernity|homogenous unitary concept|The question remains whether modernity can be seen as a homogenous unitary concept that developed through specific time or space.|be213b426e690c4e36bc52348658f838
modernity|multiple concepts|Alternatively, modernity could be seen as multiple concepts that come together heterogeneously.|f815e754690093259488099e39ff2287
Talal Asad|coherent object|Asad describes modernity as neither a totally coherent object nor a clearly bounded one.|48c9ee1c10a290fd302ace761054c96b
Appadurai|religion|Appadurai's work explores the relationship between religion and modernity.|f3ff71ea4cb0ba598c3818a9dfcfc501
Hefner|capitalism|According to Hefner, capitalism is one of the external challenges that shape the presence of world religions in the world today.|69fdd99477a99b97c3c4185fbb30a5cb
Hefner|nation-state|The nation-state is another external challenge that impacts the presence of world religions, according to Hefner.|c500ba518c25fab789de5379eb2c9830
Hefner|new modes of knowledge and communications|New modes of knowledge and communications are also external challenges that shape the presence of world religions, as per Hefner.|229f6c116f3f41f085deb0cece74c337
Hefner|liberalism|Liberalism is a non-religious ideology that poses an external challenge to the presence of world religions, according to Hefner.|691c33d51bcaa1d1d94e1deb17e46c5c
Hefner|secular nationalism|Secular nationalism is another non-religious ideology that challenges the presence of world religions, as per Hefner.|f5425d49a2de790b4f3ce00d88e437c8
modernity|homogenous unitary concept|The question remains whether modernity can be seen as a homogenous unitary concept that developed through specific time or space.|be213b426e690c4e36bc52348658f838
modernity|multiple concepts|Alternatively, modernity could be seen as multiple concepts that come together heterogeneously.|f815e754690093259488099e39ff2287
Talal Asad|coherent object|Asad describes modernity as neither a totally coherent object nor a clearly bounded one.|48c9ee1c10a290fd302ace761054c96b
modernity|concept|defines the term 'modernity' as a concept|1bae01564788c2ba04577b12f3e94552
eurocentrism|term|critiques the possible eurocentrism of the term 'modernity'|83845bd5e088bf15efe5ff1063c33589
chronology|dependence|indicates that chronology poses a dependence on continual updating|942e1f370e74506c55c84beced8714f3
definition|process|poses difficulty to the process of definition|36ac543202a8fce0ea011faf951c4cf9
historical approach|modernity|defines modernity through a historical approach|398a59492d4c44d3261743eb95fbdf21
Bendix|Pippin|traces the origins of the concept of modernity to the 17th and 18th centuries along with Bendix and Pippin|e90d6d31ab85be9ca3d777253c88e501
seventeenth century|eighteenth century|witnessed economic and political changes leading to a new world of ideas|f268e878a2b8102b350a902da962d732
eurocentrism|term|critiques the possible eurocentrism of the term 'modernity'|83845bd5e088bf15efe5ff1063c33589
chronology|dependence|indicates that chronology poses a dependence on continual updating|942e1f370e74506c55c84beced8714f3
definition|process|poses difficulty to the process of definition|36ac543202a8fce0ea011faf951c4cf9
historical approach|modernity|defines modernity through a historical approach|398a59492d4c44d3261743eb95fbdf21
Bendix|Pippin|traces the origins of the concept of modernity to the 17th and 18th centuries along with Bendix and Pippin|e90d6d31ab85be9ca3d777253c88e501
seventeenth century|eighteenth century|witnessed economic and political changes leading to a new world of ideas|f268e878a2b8102b350a902da962d732
Western historical model|Global diffusion|The Western historical model requires global diffusion|c366ead4b449045796354618e2c4d857
Enlightenment|Modern era|Hegel and Habermas date the modern era back to the Enlightenment (late 17th and 18th centuries)|d00c0f6ffff9ba93cc550faa34003e23
Historical stage|Philosophical reflection|The historical stage of 'the modern' started around 1500, while philosophical reflection started around 1800 (Eiselein, 2006)|90c57fd40d2026000d4c1bd454ab159a
Printing press|Renaissance|The printing press is linked to the Renaissance|66a012e35cf02a92896779e9e8bf606e
New World|Protestant Reformation|The discovery of the New World and the Protestant Reformation are both associated with 'the modern era'|f2d381f41d5082a9e1cd016d20b6165c
Complex social orders|Heightened reliance on technology|A heightened awareness of the difference between the past and the present, complex social orders, and heightened reliance on technology, innovation, and the machine are all associated with 'the modern' as a philosophy|f4f21cc91dd87c495355b5e72ad46435
Modernity|Definition|Modernity has a definition that puts at the forefront a Western historical model that claims superiority and requires global diffusion (Wagner, 2013)|8c3c7b6f3d8f465b9eb8395d07a86685
Western historical model|Global diffusion|The Western historical model requires global diffusion|c366ead4b449045796354618e2c4d857
Enlightenment|Modern era|Hegel and Habermas date the modern era back to the Enlightenment (late 17th and 18th centuries)|d00c0f6ffff9ba93cc550faa34003e23
Historical stage|Philosophical reflection|The historical stage of 'the modern' started around 1500, while philosophical reflection started around 1800 (Eiselein, 2006)|90c57fd40d2026000d4c1bd454ab159a
Printing press|Renaissance|The printing press is linked to the Renaissance|66a012e35cf02a92896779e9e8bf606e
New World|Protestant Reformation|The discovery of the New World and the Protestant Reformation are both associated with 'the modern era'|f2d381f41d5082a9e1cd016d20b6165c
Complex social orders|Heightened reliance on technology|A heightened awareness of the difference between the past and the present, complex social orders, and heightened reliance on technology, innovation, and the machine are all associated with 'the modern' as a philosophy|f4f21cc91dd87c495355b5e72ad46435
technology|innovation|related concepts|ee3e7e6d3286c63d89fd4e98d4332ebc
ideas|events|synchrony of occurrence|0183c349513b8cbec26273f513e79eb3
circularity|cycle|conceptual cycle|96f8fcb3b4fa93b523f1bacaa0fcbbde
Hodgson|Eiselein|academic references|0343155fe48484730c04d35845a3d76c
Renaissance|transition to modernity|historical context|48dbc0e84e921e3fccbfa131263497d1
sixteenth century|eighteenth century|time period|ba7c57cb5c6221671afadbdcfb921176
technology|innovation|related concepts|ee3e7e6d3286c63d89fd4e98d4332ebc
ideas|events|synchrony of occurrence|0183c349513b8cbec26273f513e79eb3
circularity|cycle|conceptual cycle|96f8fcb3b4fa93b523f1bacaa0fcbbde
Hodgson|Eiselein|academic references|0343155fe48484730c04d35845a3d76c
Renaissance|transition to modernity|historical context|48dbc0e84e921e3fccbfa131263497d1
sixteenth century|eighteenth century|time period|ba7c57cb5c6221671afadbdcfb921176
Modernity|Enlightenment|refused by Dupre (1993), who describes modernity as having no specific historical context and predating the Enlightenment|0d396016ccf98c039206f522f21a494d
Modernity|Renaissance|described by Dupre (1993) as a period that goes back to the earlier periods of Renaissance and the Middle Ages or even before|e488bc69b2ff05e72226e34941fc0d1a
Modernity|Cosmos|transformed relation between the cosmos, its transcendent source, and its human interpreter as described by Dupre (1993)|3147b991071a5ef84b0a08b0db3455f2
Modernity|Transcendent source|part of the transformed relation between the cosmos, its transcendent source, and its human interpreter|87d394d9837996173a2c955b98fdbfe6
Modernity|Human interpreter|part of the transformed relation between the cosmos, its transcendent source, and its human interpreter|fabee30f6898bf0b3e92802ec2ccbcf9
